Ano,Mes,Dia,Codigo do Item,Ordem de Producao,Horas Totais,Horas Paradas,Horas Efetivas,kg,t/h,Horas OE,Horas Disponiveis,Turno
2024,8,2,11867185,22526372,6.67,2.55,4.12,"155,850",23.38,2.55,5.70,1
2024,8,2,11861965,22581837,2.00,0.50,1.50,"54,000",27.00,0.50,1.50,1
2024,8,2,11861965,22581837,0.75,0.28,0.47,"20,250",27.00,0.28,0.75,2
2024,8,2,13947205,22571334,0.08,0.00,0.08,"1,500",18.00,0.00,0.08,2
2024,8,2,11856115,22571321,0.43,0.17,0.27,"13,410",30.95,0.17,0.43,2
2024,8,2,12916725,22578401,0.58,0.37,0.22,"5,940",10.18,0.37,0.58,2
2024,8,2,11862075,22578399,1.47,0.18,1.28,"44,680",30.46,0.18,1.28,2
2024,8,2,11860775,22573032,1.22,0.00,1.22,"37,175",30.55,0.00,1.22,2
2024,8,2,14240325,22579647,0.90,0.22,0.68,"22,500",25.00,0.22,0.90,2
2024,8,2,17483525,22571791,1.55,0.67,0.88,"27,240",17.57,0.67,1.13,2
2024,8,2,11863315,11863315,3.03,0.95,2.08,"82,500",27.20,0.95,3.03,2
2024,8,2,13966475,22510448,1.02,0.50,0.52,"20,000",19.67,0.50,0.85,2
2024,8,3,13966475,22510448,0.68,0.43,0.25,"10,000",14.63,0.43,0.52,1
2024,8,3,14022655,22578403,0.90,0.33,0.57,"15,240",16.93,0.33,0.90,1
2024,8,3,11862995,22571327,5.33,4.12,1.22,"37,500",7.03,4.12,4.13,1
2024,8,3,13951355,22571335,0.68,0.33,0.35,"11,910",17.43,0.33,0.35,1
2024,8,3,11862395,22587854,2.13,0.75,1.38,"61,050",28.62,0.75,2.13,1
2024,8,3,11862395,22587854,0.58,0.00,0.58,"21,870",37.49,0.00,0.58,2
2024,8,3,11856125,22587848,1.60,1.05,0.55,"28,500",17.81,1.05,1.60,2
2024,8,3,11862055,22587852,1.83,0.85,0.98,"44,580",24.32,0.85,1.53,2
2024,8,3,11862375,22589405,5.27,4.20,1.07,"39,000",7.41,4.20,2.28,2
2024,8,5,11862375,22589405,1.80,0.00,1.80,"43,500",24.17,0.00,1.80,1
2024,8,5,14022555,22589400,2.08,0.95,1.13,"37,890",18.19,0.95,1.77,1
2024,8,5,13966475,22590664,2.07,0.88,1.18,"30,740",14.87,0.88,1.90,1
2024,8,5,11863025,22590663,2.48,0.53,1.95,"82,260",33.12,0.53,2.28,1
2024,8,5,11862115,22590661,2.30,1.12,1.18,"42,000",18.26,1.05,2.03,1
2024,8,5,11862115,22590661,3.35,2.38,0.97,"32,460",9.69,2.38,3.35,2
2024,8,5,17436115,22593036,0.48,0.00,0.48,"14,700",30.41,0.00,0.48,2
2024,8,5,11862145,22590662,2.00,0.92,1.08,"37,380",18.69,0.92,2.00,2
2024,8,5,11862015,22589399,1.60,0.33,1.27,"44,880",28.05,0.33,1.60,2
2024,8,5,11863295,22554039,1.05,0.88,0.17,"3,000",2.86,0.88,1.05,2
2024,8,5,11905945,22589407,0.40,0.00,0.40,"9,060",22.65,0.00,0.40,2
2024,8,5,11862165,22594275,2.20,1.20,1.00,"37,680",17.13,1.20,2.03,2
2024,8,6,11867325,22588338,3.15,0.90,2.25,"78,000",24.76,0.90,3.15,1
2024,8,6,11856075,22588329,0.42,0.00,0.42,"11,820",28.37,0.00,0.42,1
2024,8,6,11862175,22588335,2.37,0.42,1.95,"77,610",32.79,0.42,2.37,1
2024,8,6,11867325,22588333,2.98,1.02,1.97,"77,700",26.04,1.02,2.98,1
2024,8,6,11862175,22588336,1.82,0.10,1.72,"59,280",32.63,0.10,1.82,1
2024,8,6,11862175,22588336,0.57,0.00,0.57,"18,450",32.56,0.00,0.57,2
2024,8,6,11862165,22588331,3.95,0.73,3.22,"116,580",29.51,0.73,3.95,2
2024,8,6,11863585,22588330,2.73,0.50,2.23,"77,430",28.33,0.50,2.73,2
2024,8,6,11867185,11867185,3.88,1.38,2.50,"99,840",25.71,1.38,3.38,2
2024,8,7,11867185,11867185,2.83,1.22,1.62,"58,530",20.66,1.22,1.62,1
2024,8,7,11867325,22594281,3.30,1.48,1.82,"76,020",23.04,1.48,2.10,1
2024,8,7,11863585,22594280,2.95,0.92,2.03,"77,400",26.24,0.92,2.95,1
2024,8,7,11867325,22588339,1.67,0.50,1.17,"46,800",28.08,0.50,1.67,1
2024,8,7,11867325,22588339,2.88,0.00,2.88,"107,880",37.42,0.00,2.88,2
2024,8,7,11862175,22594276,5.08,0.83,4.25,"155,430",30.58,0.83,5.08,2
2024,8,7,11863585,22594278,2.27,0.20,2.07,"77,550",34.21,0.20,2.27,2
2024,8,7,11863585,22588337,0.90,0.68,0.22,"11,944",13.27,0.68,0.73,2
2024,8,8,11863585,22588337,4.57,1.37,3.20,"128,398",28.12,1.37,4.40,1
2024,8,8,11862185,22616418,3.70,1.18,2.52,"81,990",22.16,1.18,3.23,1
2024,8,8,13944935,22602293,0.27,0.00,0.27,"4,500",16.88,0.00,0.27,1
2024,8,8,12916725,22616018,1.80,1.43,0.37,"10,380",5.77,1.43,1.00,1
2024,8,8,17483525,22616019,0.37,0.00,0.37,"2,910",7.94,0.00,0.37,1
2024,8,8,11860775,22612926,0.02,0.00,0.02,"1,500",90.00,0.00,0.02,1
2024,8,8,11860775,22612926,0.98,0.25,0.73,"20,975",21.33,0.25,0.98,2
2024,8,8,14240325,22602297,0.92,0.27,0.65,"22,260",24.28,0.27,0.65,2
2024,8,8,13296015,22602291,2.25,0.00,2.25,"82,620",36.72,0.00,2.25,2
2024,8,8,14022615,22602295,0.85,0.00,0.85,"22,260",26.19,0.00,0.85,2
2024,8,8,13986725,22602294,1.88,1.47,0.42,"15,090",8.01,1.47,1.88,2
2024,8,8,13599145,22602292,1.42,0.30,1.12,"45,000",31.76,0.30,1.42,2
2024,8,8,11860765,22602261,0.58,0.30,0.28,"11,025",18.90,0.30,0.58,2
2024,8,8,11911025,22602286,0.68,0.33,0.35,"10,500",15.37,0.33,0.68,2
2024,8,8,11863315,22602275,1.48,1.10,0.38,"15,000",10.11,1.10,1.32,2
2024,8,9,11863315,22602275,2.18,0.50,1.68,"67,500",30.92,0.50,1.68,1
2024,8,9,14442315,22602298,0.43,0.17,0.27,"9,060",20.91,0.17,0.43,1
2024,8,9,17229025,22602300,0.82,0.47,0.35,"13,770",16.86,0.47,0.82,1
2024,8,9,12424845,22623747,0.35,0.22,0.13,"1,000",2.86,0.22,0.35,1
2024,8,9,11863025,22623745,2.25,0.00,2.25,"82,500",36.67,0.00,2.25,1
2024,8,9,13296015,22623748,2.37,0.98,1.38,"37,590",15.88,0.98,2.37,1
2024,8,9,17229025,22602302,0.88,0.17,0.72,"26,250",29.72,0.17,0.88,1
2024,8,9,11862995,22602272,1.40,0.68,0.72,"36,000",25.71,0.68,1.40,1
2024,8,9,11862995,22602272,0.62,0.23,0.38,"1,290",2.09,0.23,0.62,2
2024,8,9,17017215,17017215,0.75,0.28,0.47,"13,830",18.44,0.28,0.75,2
2024,8,9,12485595,22602289,2.25,0.00,2.25,"82,290",36.57,0.00,2.25,2
2024,8,9,11862075,22602265,2.65,1.50,1.15,"37,260",14.06,1.50,2.65,2
2024,8,9,11862005,22623744,1.08,0.72,0.37,"7,560",6.98,0.72,1.08,2
2024,8,9,11862115,22627188,0.50,0.00,0.50,"14,910",29.82,0.00,0.50,2
2024,8,9,11862015,22602263,2.37,0.43,1.93,"55,530",23.46,0.43,2.37,2
2024,8,9,11905945,22602284,0.42,0.00,0.42,"9,000",21.60,0.00,0.42,2
2024,8,9,11863235,11863235,0.42,0.17,0.25,"6,000",14.40,0.17,0.25,2
2024,8,10,11863235,11863235,1.13,0.63,0.50,"9,000",7.94,0.63,0.67,1
2024,8,10,11867325,22625644,3.58,1.43,2.15,"77,640",21.67,1.43,2.97,1
2024,8,10,11863585,22625642,0.47,0.33,0.13,"1,590",3.41,0.33,0.47,1
2024,8,10,11863585,22629842,4.57,3.75,0.82,"32,760",7.17,3.75,0.82,1
2024,8,10,11863585,22629842,1.95,0.58,1.37,"45,300",23.23,0.58,1.95,2
2024,8,10,11867325,22629740,0.85,0.63,0.22,"3,030",3.56,0.63,0.22,2
2024,8,10,11867295,22623746,2.08,0.00,2.08,"77,910",37.40,0.00,2.08,2
2024,8,10,11867325,22625645,3.45,1.33,2.12,"82,120",23.80,1.33,3.45,2
2024,8,10,11862175,22602269,0.93,0.85,0.08,"4,500",4.82,0.85,0.62,2
2024,8,12,11862175,22602269,3.67,0.68,2.98,"112,500",30.68,0.68,2.98,1
2024,8,12,11862165,22602267,2.75,0.60,2.15,"77,100",28.04,0.60,2.58,1
2024,8,12,11867185,22602281,4.35,1.58,2.77,"90,480",20.80,1.58,3.75,1
